,Player Info,,,,,,,,,,Physical Ratings,,,,,,,Ball Carrier Ratings,,,,,,,Receiving Ratings,,,,,,,Passer Ratings,,,,,,,,Blocking Ratings,,,,,,,,Tackling Ratings,,,Coverage Ratings,,,,Pass Rush Ratings,,,Special Teams Ratings,,,Injury Ratings,,,Contract Info,,Misc Info,,,,,,,,,,,,
1305,Titans,LT,OT_Agile,71,Kendall,Lamm,29,77,310,68,61,71,70,54,80,66,82,36,7,10,10,35,20,15,52,25,15,20,30,18,12,13,6,6,6,10,6,6,12,72,69,73,72,67,74,76,78,42,38,32,12,13,10,28,10,10,35,16,11,10,84,93,81,"$3,800,000 ","$2,970,000 ",Default Stride Awkward,33760,6,Right,Appalach. St.,7736,30,2807,Kendall Lamm,LammKendall_2807,launch-ratings,published,
1306,Titans,K,KP_Power,7,Tucker,McCann,23,72,218,68,70,83,65,52,51,72,50,37,15,21,25,15,11,16,35,10,12,12,10,10,10,29,35,33,25,16,11,10,15,19,10,10,16,10,10,10,10,33,11,29,12,12,10,10,10,10,24,97,69,10,85,90,62,"$1,160,000 ",$0 ,Default Stride Awkward,35744,1,Right,Missouri,1484,30,21371,Tucker McCann,McCannTucker_21371,launch-ratings,published,
1307,Football Team,LT,OT_Power,78,Cornelius,Lucas III,30,80,327,68,60,70,65,45,83,65,89,40,5,10,10,25,10,10,27,15,15,15,15,5,5,33,6,6,6,10,6,6,12,68,69,64,72,74,68,79,81,26,20,21,12,12,10,10,10,10,25,21,11,10,76,92,60,"$2,300,000 ","$1,500,000 ",Default Stride Awkward,33437,7,Right,Kansas State,6498,26,2308,Cornelius Lucas III,LucasCornelius_2308,launch-ratings,published,
1308,Football Team,TE,TE_VerticalThreat,83,Ricky,Seals-Jones,26,77,243,68,83,88,78,77,70,70,65,75,59,76,62,61,66,76,79,79,81,65,67,64,61,27,15,10,6,10,10,6,19,57,54,56,62,61,57,53,38,36,29,38,24,32,18,17,10,10,30,19,19,48,84,85,78,"$990,000 ",$0 ,Long Stride Loose,34773,4,Right,Texas AM,8719,26,12698,Ricky Seals-Jones,SealsJonesRicky_12698,launch-ratings,published,
1309,Cardinals,ROLB,OLB_SpeedRusher,49,Kylie,Fitts,26,76,260,67,83,88,83,69,83,79,60,50,20,42,25,30,35,32,47,25,25,15,15,5,5,14,6,6,6,18,6,6,12,45,45,45,45,45,45,75,13,78,77,78,41,45,27,57,58,69,69,16,11,10,81,83,90,"$920,000 ",$0 ,Default Stride Loose,34618,3,Right,Utah,8886,7,13252,Kylie Fitts,FittsKylie_13252,launch-ratings,published,
1310,Cardinals,RE,DE_RunStopper,95,Leki,Fotu,23,77,330,67,67,79,64,58,89,74,67,42,27,23,19,46,31,33,36,23,22,12,18,14,12,19,6,6,6,10,6,6,12,45,45,45,45,45,45,85,43,81,82,80,13,24,14,69,68,55,68,15,15,40,74,89,91,"$3,300,000 ","$760,000 ",Long Stride Loose,36030,1,Right,Utah,281,7,21121,Leki Fotu,FotuLeki_21121,launch-ratings,published,
1311,Cardinals,MLB,MLB_RunStopper,51,Tanner,Vallejo,26,73,230,67,83,87,79,72,73,81,67,57,23,44,36,38,46,47,60,55,51,13,20,10,6,25,6,6,6,10,6,6,12,45,45,45,45,45,45,82,22,83,85,78,51,61,38,70,60,53,66,15,19,15,89,84,73,"$2,200,000 ","$1,100,000 ",Default,34684,4,Right,Boise State,8761,7,12803,Tanner Vallejo,VallejoTanner_12803,launch-ratings,published,
1312,Falcons,LE,DE_PowerRusher,94,Deadrin,Senat,27,73,305,67,67,81,59,54,91,66,68,26,24,28,17,27,34,23,25,15,15,15,15,7,3,23,6,6,6,16,6,6,12,45,45,45,45,45,45,83,30,79,83,78,19,27,15,69,68,61,71,16,11,10,80,91,91,"$2,600,000 ","$820,000 ",Long Stride Loose,34537,3,Right,USF,9053,14,13224,Deadrin Senat,SenatDeadrin_13224,launch-ratings,published,
1313,Falcons,C,C_Agile,61,Matt,Hennessy,23,76,307,67,66,79,69,58,83,74,76,30,8,10,10,27,29,10,26,15,15,15,15,5,5,27,6,6,6,10,6,6,12,68,66,71,71,68,73,80,84,21,28,30,12,15,10,15,10,10,20,25,25,10,89,85,93,"$3,740,000 ","$1,000,000 ",Default Stride Awkward,35751,1,Right,Temple,343,14,20975,Matt Hennessy,HennessyMatt_20975,launch-ratings,published,
1314,Falcons,SS,S_Hybrid,39,T.J.,Green,26,75,215,67,92,92,81,77,63,85,61,63,57,74,64,52,46,70,77,55,60,22,22,12,10,26,6,6,6,10,6,6,27,17,34,33,25,34,33,64,19,72,80,79,63,66,76,59,25,31,55,20,19,81,90,88,77,"$1,350,000 ",$0 ,Default,34773,4,Right,Clemson,8026,14,17754,T.J. Green,GreenTJ_17754,launch-ratings,published,
1315,Ravens,CB,CB_Zone,33,Davontae,Harris,26,71,200,67,92,91,85,85,64,79,67,61,52,74,73,24,30,58,63,49,63,12,20,15,11,28,6,6,6,17,6,6,17,35,35,35,35,35,35,48,17,53,46,72,66,69,71,63,28,50,45,18,14,40,90,83,82,"$1,670,000 ",$0 ,Short Stride Loose,34720,3,Right,Illinois St.,8911,25,13282,Davontae Harris,HarrisDavontae_13282,launch-ratings,published,
1316,Ravens,CB,CB_MantoMan,37,Iman,Lewis-Marshall,24,73,210,67,88,89,84,79,65,79,65,58,52,70,67,40,42,65,66,43,54,37,47,43,37,14,6,6,6,13,6,6,12,35,35,35,35,35,35,55,19,66,73,74,68,66,76,67,40,44,58,14,12,35,87,83,82,"$2,540,000 ","$650,000 ",Default Stride Loose,35488,2,Right,USC,9561,25,20467,Iman Lewis-Marshall,LewisMarshallIman_20467,launch-ratings,published,
1317,Ravens,P,KP_Power,18,Johnny,Townsend,26,73,205,67,82,86,60,52,45,52,50,41,10,15,10,12,10,19,24,14,15,16,15,15,15,46,31,26,20,17,22,17,22,17,17,17,18,18,18,21,14,32,24,36,13,18,10,19,10,10,25,95,60,10,84,89,62,"$850,000 ",$0 ,Default Stride Loose,34744,3,Right,Florida,9087,25,13449,Johnny Townsend,TownsendJohnny_13449,launch-ratings,published,
1318,Ravens,SS,S_Zone,28,Jordan,Richards,28,71,210,67,84,89,89,82,68,83,66,64,40,66,56,45,57,52,72,60,65,25,15,10,10,24,6,6,6,12,6,6,15,35,35,35,35,35,35,55,10,70,76,71,56,70,68,69,48,47,52,26,19,45,88,93,84,"$1,250,000 ","$130,000 ",Default Stride Loose,33990,6,Right,Stanford,7294,25,2595,Jordan Richards,RichardsJordan_2595,launch-ratings,published,
1319,Ravens,RG,G_Power,74,Tyre,Phillips,24,77,331,67,60,77,50,48,88,64,75,52,34,29,21,51,34,48,30,10,12,12,10,5,5,15,6,6,6,13,6,6,12,69,71,66,66,67,63,87,79,34,20,21,12,12,10,10,10,10,34,22,20,10,77,86,88,"$3,660,000 ","$840,000 ",Long Stride Awkward,35459,1,Right,Mississippi St.,526,25,21102,Tyre Phillips,PhillipsTyre_21102,launch-ratings,published,
1320,Bills,HB,HB_ElusiveBack,45,Christian,Wade,30,69,196,67,90,91,86,84,68,83,63,84,76,83,73,74,70,74,66,49,50,50,56,51,48,31,28,24,20,20,26,15,20,35,39,36,47,31,26,48,33,43,46,50,25,35,28,26,18,24,38,37,34,65,87,87,90,"$1,350,000 ",$0 ,Short Stride Default,33373,3,Right,St. Mary's,639,3,20825,Christian Wade,WadeChristian_20825,launch-ratings,published,
1321,Bills,WR,WR_Physical,82,Duke,Williams,29,75,225,67,84,87,78,73,71,83,73,71,72,73,68,58,59,70,80,81,85,73,69,68,64,33,28,24,20,19,31,26,22,53,34,30,38,20,15,50,24,26,29,35,17,28,16,14,10,10,27,22,16,60,81,86,83,"$1,350,000 ",$0 ,Long Stride Default,33737,2,Right,Auburn,1543,3,20824,Duke Williams,WilliamsDuke_20824,launch-ratings,published,
1322,Bills,LG,G_Power,65,Ike,Boettger,25,78,313,67,57,75,63,52,83,73,85,37,5,10,10,25,10,10,43,35,31,33,26,18,15,15,12,9,7,10,6,6,12,69,68,71,69,71,68,75,80,34,30,33,11,12,10,31,10,10,25,11,11,10,83,80,88,"$2,130,000 ",$0 ,Default Stride Awkward,35040,3,Right,Iowa,9710,3,13677,Ike Boettger,BoettgerIke_13677,launch-ratings,published,
1323,Bills,FS,S_RunSupport,46,Jaquan,Johnson,25,70,190,67,84,88,84,83,62,80,67,68,55,68,59,41,22,67,66,49,60,17,31,20,12,41,32,27,22,25,20,13,18,35,35,35,41,35,35,57,12,73,81,72,65,68,62,66,31,37,56,15,15,35,84,85,88,"$2,540,000 ","$160,000 ",Default Stride Loose,35009,2,Left,Miami,9533,3,20460,Jaquan Johnson,JohnsonJaquan_20460,launch-ratings,published,
1324,Panthers,DT,DT_RunStopper,94,Daviyon,Nixon,22,75,305,67,76,84,64,57,89,71,60,43,26,42,33,46,43,45,41,29,32,15,12,7,5,16,6,6,6,15,6,6,12,45,45,45,45,45,45,83,28,77,75,81,16,24,18,63,64,57,66,15,15,10,74,88,87,"$3,480,000 ","$320,000 ",Long Stride High and Tight,36142,0,Right,Iowa,0,21,21523,Daviyon Nixon,NixonDaviyon_21523,launch-ratings,published,
1325,Panthers,WR,WR_DeepThreat,12,Shi,Smith,22,70,186,67,91,89,90,87,60,86,67,74,71,81,76,49,46,78,80,74,78,70,70,69,66,50,45,33,28,27,34,26,25,39,17,23,27,21,19,41,20,36,28,36,21,28,21,22,11,13,31,23,17,79,82,91,85,"$3,490,000 ","$160,000 ",Default,36094,0,Right,South Carolina,0,21,21618,Shi Smith,SmithShi_21618,launch-ratings,published,
1326,Bears,TE,TE_Possession,44,Jake,Butt,26,78,250,67,80,85,73,66,75,80,61,77,65,72,61,70,72,75,80,79,78,64,64,61,55,28,23,17,14,10,24,12,12,61,56,61,57,56,53,70,55,32,35,37,15,20,25,22,28,17,31,32,21,38,80,75,82,"$850,000 ",$0 ,Long Stride Default,34891,4,Right,Michigan,8499,1,12568,Jake Butt,ButtJake_12568,launch-ratings,published,
1327,Bears,DT,DT_RunStopper,95,Khyiris,Tonga,25,74,321,67,68,79,56,55,90,74,62,39,21,33,33,52,43,41,30,28,29,27,22,16,12,23,6,6,6,10,6,6,12,49,50,46,48,52,47,81,42,79,74,82,18,24,13,63,61,51,69,27,28,5,79,86,85,"$3,490,000 ","$80,000 ",Long Stride Default,35253,0,Right,BYU,861,1,21891,Khyiris Tonga,TongaKhyiris_21891,launch-ratings,published,
1328,Bears,CB,CB_MantoMan,22,Kindle,Vildor,23,70,190,67,90,89,90,89,56,93,65,58,49,77,71,16,30,68,66,49,67,30,32,26,20,37,33,22,17,27,30,29,21,35,35,35,35,35,35,48,15,54,53,76,67,70,67,63,34,38,50,40,37,60,88,89,80,"$3,300,000 ","$310,000 ",Short Stride Loose,35775,1,Right,Ga. Southern,638,1,21166,Kindle Vildor,VildorKindle_21166,launch-ratings,published,
1329,Bears,SS,S_Zone,43,Marqui,Christian,26,71,207,67,86,91,86,84,67,85,67,63,45,69,60,46,54,66,63,42,60,15,15,13,10,26,6,6,6,14,6,6,10,14,35,35,10,35,35,61,16,68,77,75,61,66,64,65,26,29,52,23,19,35,88,88,84,"$1,490,000 ",$0 ,Default,34634,5,Right,Midwestern St.,7944,1,17839,Marqui Christian,ChristianMarqui_17839,launch-ratings,published,
1330,Bengals,HB,HB_ElusiveBack,25,Chris,Evans,23,71,219,67,88,92,88,88,67,90,62,82,72,79,76,59,66,75,67,56,54,54,60,52,44,29,20,15,10,12,15,15,20,31,16,21,47,38,34,31,27,30,22,34,12,18,15,17,10,10,27,20,16,53,85,90,85,"$3,490,000 ","$160,000 ",Default,35708,0,Right,Michigan,1064,2,21722,Chris Evans,EvansChris_21722,launch-ratings,published,
1331,Bengals,LG,G_Power,79,Jackson,Carman,21,77,330,67,58,71,52,37,89,55,71,30,10,10,10,10,10,10,24,10,12,12,10,5,5,21,6,6,6,13,6,6,12,72,75,69,64,67,61,83,80,28,22,21,12,12,10,10,10,10,34,22,20,10,83,91,81,"$7,449,949 ","$2,770,000 ",Default Stride Awkward,36547,0,Right,Clemson,775,2,21864,Jackson Carman,CarmanJackson_21864,launch-ratings,published,
1332,Bengals,LE,DE_PowerRusher,58,Joseph,Ossai,21,76,253,67,85,90,80,65,80,90,67,57,25,34,30,39,37,42,53,43,46,15,10,5,5,24,6,6,6,10,6,6,12,45,45,45,45,45,45,81,17,73,84,75,45,54,47,59,68,63,66,45,38,10,81,90,85,"$4,060,000 ","$1,130,000 ",Long Stride Default,36628,0,Right,Texas,1190,2,21510,Joseph Ossai,OssaiJoseph_21510,launch-ratings,published,
1333,Bengals,LE,DE_PowerRusher,90,Khalid,Kareem,23,76,268,67,79,85,73,61,84,82,65,39,13,25,19,29,26,22,37,19,18,12,14,7,3,18,6,6,6,10,6,6,12,45,45,45,45,45,45,77,11,74,80,78,19,28,19,62,69,57,71,18,13,10,79,89,81,"$3,300,000 ","$350,000 ",Long Stride Loose,35913,1,Right,Notre Dame,709,2,21283,Khalid Kareem,KareemKhalid_21283,launch-ratings,published,
1334,Bengals,HB,HB_ElusiveBack,36,Pooka,Williams Jr,22,69,170,67,91,92,85,89,51,77,52,83,74,84,79,65,62,77,69,51,52,52,65,58,51,37,38,34,28,24,34,21,29,30,20,28,38,25,27,25,25,28,22,32,10,15,15,15,5,10,24,20,14,78,85,87,83,"$2,420,000 ",$0 ,Short Stride Default,36330,0,Right,Kansas,1242,2,21580,Pooka Williams Jr,WilliamsJrPooka_21580,launch-ratings,published,
1335,Bengals,WR,WR_DeepThreat,17,Stanley,Morgan Jr,24,72,205,67,88,90,90,87,63,91,59,74,72,79,73,55,69,76,79,81,79,65,71,70,73,25,15,10,6,16,10,6,22,51,31,25,40,30,27,49,27,24,16,29,10,16,15,14,10,10,24,19,13,73,80,88,79,"$850,000 ",$0 ,Default,35315,2,Right,Nebraska,9580,2,20351,Stanley Morgan Jr,MorganJrStanley_20351,launch-ratings,published,
1336,Browns,WR,WR_DeepThreat,10,Anthony,Schwartz,20,72,186,67,97,94,86,85,53,78,65,67,70,76,72,42,45,80,77,75,75,62,67,68,71,21,15,10,10,16,10,23,20,38,13,18,27,18,22,38,23,28,26,37,19,26,19,21,10,10,28,18,14,45,81,87,76,"$4,863,020 ","$890,000 ",Default,36774,0,Right,Auburn,1363,5,21604,Anthony Schwartz,SchwartzAnthony_21604,launch-ratings,published,
1337,Browns,RT,OT_Power,74,Chris,Hubbard,30,76,295,67,68,81,66,51,83,70,76,45,6,10,10,20,30,10,40,15,15,15,15,5,5,30,6,6,6,8,6,6,12,71,70,71,72,73,71,82,73,34,20,25,12,15,10,15,10,10,20,25,25,10,86,91,72,"$28,370,000 ","$5,090,000 ",Long Stride Awkward,33351,8,Right,UAB,6896,5,2254,Chris Hubbard,HubbardChris_2254,launch-ratings,published,
1338,Browns,HB,HB_ElusiveBack,25,Demetric,Felton,23,69,189,67,89,90,86,82,60,79,63,89,74,81,75,54,67,74,71,61,61,68,70,66,60,38,37,31,21,27,31,21,29,39,27,31,46,31,29,40,38,40,36,42,19,26,21,24,13,18,36,16,10,81,87,89,85,"$3,490,000 ","$160,000 ",Default,35992,0,Right,UCLA,1078,5,21570,Demetric Felton,FeltonDemetric_21570,launch-ratings,published,
1339,Cowboys,CB,CB_MantoMan,29,C.J.,Goodwin,31,75,190,67,92,93,84,80,66,89,59,69,54,73,72,45,52,70,68,65,75,62,49,39,32,35,15,10,6,13,10,6,14,32,32,27,30,25,24,47,17,48,46,65,67,64,74,61,31,38,48,20,22,54,88,91,66,"$2,000,000 ","$1,500,000 ",Default Stride Loose,32908,7,Right,California,7477,11,2700,C.J. Goodwin,GoodwinCJ_2700,launch-ratings,published,
1340,Cowboys,DT,DT_RunStopper,91,Carlos,Watkins,27,75,305,67,73,82,67,52,86,70,71,37,15,28,22,38,37,38,45,38,35,16,20,13,9,16,6,6,6,14,6,6,12,45,45,45,45,45,45,82,12,79,78,77,24,32,24,68,63,69,66,15,15,10,72,91,86,"$1,350,000 ","$400,000 ",Long Stride Loose,34308,4,Right,Clemson,8768,11,12599,Carlos Watkins,WatkinsCarlos_12599,launch-ratings,published,
1341,Cowboys,TE,TE_Possession,87,Jeremy,Sprinkle,27,77,252,67,83,89,80,66,71,75,69,75,67,68,59,63,69,71,77,73,78,62,65,59,54,26,15,10,6,10,10,6,12,59,54,59,63,63,60,69,54,30,37,36,10,18,22,13,10,10,27,19,12,7,83,89,79,"$850,000 ","$140,000 ",Long Stride High and Tight,34556,4,Right,Arkansas,8733,11,12668,Jeremy Sprinkle,SprinkleJeremy_12668,launch-ratings,published,
1342,Cowboys,WR,WR_DeepThreat,17,Malik,Turner,25,74,202,67,88,90,86,82,65,84,73,70,74,78,76,49,47,73,78,76,81,69,69,71,68,31,22,19,15,19,22,16,26,58,35,30,37,30,29,45,30,44,41,46,20,25,15,25,10,10,44,18,15,67,81,84,77,"$920,000 ",$0 ,Default Stride Loose,35094,3,Right,Illinois,164,11,13911,Malik Turner,TurnerMalik_13911,launch-ratings,published,
1343,Cowboys,FS,S_Zone,25,Steven,Parker,25,73,210,67,86,90,87,80,51,87,66,62,41,69,52,43,43,51,61,39,60,17,21,11,10,30,6,6,6,12,6,6,17,35,35,35,35,35,35,55,17,72,78,70,65,70,63,63,33,41,57,17,12,45,88,91,85,"$1,530,000 ",$0 ,Default Stride Loose,35047,3,Right,Oklahoma,9884,11,13814,Steven Parker,ParkerSteven_13814,launch-ratings,published,
1344,Broncos,FB,FB_Utility,83,Andrew,Beck,25,75,255,67,84,89,79,77,77,82,55,67,57,62,57,67,65,65,73,65,61,60,61,54,49,30,15,10,6,15,10,6,15,64,64,61,69,55,52,66,66,47,36,52,31,37,26,40,35,20,47,22,15,30,80,83,88,"$1,660,000 ","$100,000 ",Default Stride Loose,35200,2,Right,Texas,89,4,20526,Andrew Beck,BeckAndrew_20526,launch-ratings,published,
1345,Broncos,MLB,MLB_RunStopper,56,Baron,Browning,22,75,241,67,87,91,85,75,75,93,62,49,31,33,31,37,42,40,46,41,40,13,17,8,5,31,21,11,11,24,21,23,23,45,45,45,45,45,45,80,22,79,85,78,64,60,48,61,64,58,73,16,13,10,84,91,83,"$4,785,850 ","$840,000 ",Default Stride Loose,36210,0,Right,Ohio State,0,4,21677,Baron Browning,BrowningBaron_21677,launch-ratings,published,
1346,Broncos,SS,S_Zone,30,Caden,Sterns,21,72,205,67,91,90,84,79,60,92,66,57,45,72,64,35,34,63,59,58,62,39,37,35,31,23,15,10,10,14,15,15,14,35,35,35,35,35,35,49,21,66,69,67,60,70,59,66,28,33,49,23,18,48,89,85,68,"$3,490,000 ","$340,000 ",Default Stride Loose,36466,0,Right,Texas,0,4,21473,Caden Sterns,SternsCaden_21473,launch-ratings,published,
1347,Broncos,LE,DE_PowerRusher,95,McTelvin,Agim,23,75,309,67,73,81,70,61,83,75,64,40,19,24,17,41,33,38,36,25,20,24,22,7,3,19,6,6,6,10,6,6,12,45,45,45,45,45,45,79,35,80,79,80,22,31,18,61,72,68,67,25,21,10,74,92,90,"$3,680,000 ","$850,000 ",Default Stride Awkward,35698,1,Right,Arkansas,69,4,21118,McTelvin Agim,AgimMcTelvin_21118,launch-ratings,published,
1348,Broncos,HB,HB_ElusiveBack,26,Mike,Boone,26,70,205,67,90,89,86,80,69,93,62,86,74,82,75,66,78,76,67,56,50,55,59,53,47,35,30,25,15,16,10,10,19,43,34,33,48,31,26,40,42,33,21,38,14,19,16,20,11,12,26,19,12,78,84,79,82,"$1,750,000 ","$2,100,000 ",Default Stride Loose,34910,3,Right,Cincinnati,9326,4,13300,Mike Boone,BooneMike_13300,launch-ratings,published,
1349,Lions,WR,WR_Physical,14,Amon-Ra,St. Brown,21,72,197,67,86,88,87,83,66,91,71,70,73,78,73,57,59,79,82,79,86,67,69,69,67,32,20,15,10,20,10,18,20,47,36,28,30,27,23,48,26,34,23,36,12,19,20,19,10,10,33,20,14,74,86,88,81,"$3,490,000 ","$780,000 ",Default,36457,0,Right,USC,0,19,21606,Amon-Ra St. Brown,StBrownAmonRa_21606,launch-ratings,published,
1350,Lions,RE,DE_PowerRusher,94,Austin,Bryant,24,76,263,67,78,85,72,62,78,79,70,31,18,34,31,27,29,25,35,27,51,12,10,4,3,21,6,6,6,11,6,6,12,45,45,45,45,45,45,77,13,79,77,76,22,32,10,66,68,61,70,17,11,10,71,85,79,"$2,540,000 ","$720,000 ",Long Stride Loose,35381,2,Right,Clemson,9403,19,20575,Austin Bryant,BryantAustin_20575,launch-ratings,published,
1351,Lions,ROLB,OLB_SpeedRusher,53,Charles,Harris,26,75,250,67,82,87,80,67,75,80,59,38,23,38,29,40,41,36,42,34,37,28,22,15,11,25,6,6,6,15,6,6,33,45,45,45,45,45,45,77,17,76,82,79,34,40,32,60,60,74,64,21,22,10,75,89,81,"$500,000 ","$1,250,000 ",Long Stride Loose,34764,4,Right,Missouri,8575,19,12550,Charles Harris,HarrisCharles_12550,launch-ratings,published,
1352,Lions,CB,CB_MantoMan,26,Ifeatu,Melifonwu,22,75,210,67,89,90,83,83,64,95,65,59,51,72,66,50,44,67,67,52,60,42,34,32,30,46,41,38,33,26,39,29,44,35,35,35,35,35,35,57,29,62,61,74,69,67,68,62,34,42,54,28,23,65,88,86,81,"$4,785,850 ","$840,000 ",Long Stride Loose,36282,0,Right,Syracuse,1299,19,21471,Ifeatu Melifonwu,MelifonwuIfeatu_21471,launch-ratings,published,
1353,Lions,DT,DT_RunStopper,98,John,Penisini,24,73,325,67,68,80,59,50,87,65,67,35,10,12,11,30,26,17,32,23,25,12,13,5,4,25,6,6,6,10,6,6,12,45,45,45,45,45,45,82,36,77,72,77,23,28,17,68,64,49,70,20,18,10,73,94,94,"$3,300,000 ","$160,000 ",Long Stride Default,35581,1,Right,Utah,513,19,21242,John Penisini,PenisiniJohn_21242,launch-ratings,published,
1354,Packers,C,C_Power,71,Josh,Myers,23,77,310,67,62,73,67,47,89,68,73,28,10,12,11,27,14,12,31,14,16,15,11,6,5,26,6,6,6,10,6,6,12,71,72,70,65,66,64,90,86,31,31,35,12,12,10,21,29,24,31,18,12,10,85,90,80,"$5,580,136 ","$1,410,000 ",Default Stride Awkward,35992,0,Right,Ohio State,767,20,21654,Josh Myers,MyersJosh_21654,launch-ratings,published,
1355,Packers,TE,TE_Possession,81,Josiah,Deguara,24,75,238,67,83,85,79,75,78,84,64,74,55,59,56,63,61,70,81,78,80,65,65,62,58,41,30,25,20,26,26,21,26,64,56,63,55,51,53,67,61,41,32,41,12,14,17,27,14,10,41,21,16,30,82,85,87,"$3,680,000 ","$870,000 ",Long Stride Default,35475,1,Right,Cincinnati,247,20,21094,Josiah Deguara,DeguaraJosiah_21094,launch-ratings,published,
1356,Packers,MLB,MLB_RunStopper,54,Kamal,Martin,23,75,240,67,84,87,80,73,76,84,71,58,41,63,52,37,42,65,57,48,52,13,17,8,5,42,36,31,27,34,37,31,40,45,45,45,45,45,45,80,16,74,85,81,56,62,48,69,58,50,69,16,20,10,87,85,83,"$3,300,000 ","$270,000 ",Default Stride Loose,35963,1,Right,Minnesota,443,20,21278,Kamal Martin,MartinKamal_21278,launch-ratings,published,
1357,Packers,HB,HB_ElusiveBack,32,Kylin,Hill,23,70,215,67,87,89,81,83,71,87,67,94,75,80,73,83,83,73,64,49,50,47,61,54,48,33,25,20,15,21,22,14,24,31,22,23,45,30,27,51,37,29,24,33,12,16,18,15,10,10,26,11,19,40,86,87,83,"$3,490,000 ","$60,000 ",Short Stride Loose,36025,0,Right,Mississippi St.,1191,20,21573,Kylin Hill,HillKylin_21573,launch-ratings,published,
1358,Texans,CB,CB_MantoMan,34,John,Reid,25,70,187,67,89,89,90,91,55,87,63,63,49,74,70,25,31,70,66,52,63,28,37,33,29,25,6,6,6,10,6,6,10,21,25,25,21,25,25,48,15,58,52,74,67,66,72,62,21,27,49,15,11,70,91,85,83,"$3,300,000 ","$480,000 ",Short Stride Loose,35200,1,Right,Penn State,543,32,21210,John Reid,ReidJohn_21210,launch-ratings,published,
1359,Texans,LE,DE_SmallerSpeedRusher,52,Jonathan,Greenard,24,75,263,67,79,85,80,73,77,75,65,56,24,47,43,32,44,48,62,47,47,29,31,21,19,23,6,6,6,11,6,6,16,45,45,45,45,45,45,80,27,76,81,77,40,50,44,67,61,69,66,21,18,20,76,84,77,"$3,700,000 ","$880,000 ",Long Stride Bread Loaf,35575,1,Right,Florida,305,32,21131,Jonathan Greenard,GreenardJonathan_21131,launch-ratings,published,
1360,Texans,LG,G_Agile,64,Justin,McCray,29,75,317,67,53,75,57,52,89,72,76,25,5,10,10,25,10,10,20,10,12,12,10,5,5,20,6,6,6,10,6,6,12,69,68,71,67,65,69,81,83,35,20,35,12,15,10,20,10,10,20,20,20,10,72,88,73,"$3,500,000 ","$500,000 ",Default Stride Awkward,33755,6,Right,UCF,7548,32,2714,Justin McCray,McCrayJustin_2714,launch-ratings,published,
1361,Texans,LG,G_Power,74,Max,Scharping,25,78,327,67,63,77,63,55,86,70,72,40,6,10,10,25,30,10,35,15,15,15,15,5,5,30,6,6,6,12,6,6,12,70,72,69,70,71,69,79,81,42,30,32,12,15,10,27,31,21,39,25,25,10,90,86,88,"$3,140,000 ","$1,920,000 ",Default Stride Awkward,35287,2,Right,N. Illinois,9623,32,20364,Max Scharping,ScharpingMax_20364,launch-ratings,published,
1362,Texans,DT,DT_SpeedRusher,96,Vincent,Taylor,27,75,311,67,69,81,61,54,84,71,70,28,19,24,17,41,33,28,33,18,20,25,15,7,3,19,6,6,6,10,6,6,12,45,45,45,45,45,45,85,35,74,77,79,22,29,18,72,64,75,71,25,21,10,72,92,86,"$880,000 ","$600,000 ",Default Stride Awkward,34339,4,Right,Oklahoma St.,8745,32,12650,Vincent Taylor,TaylorVincent_12650,launch-ratings,published,
1363,Colts,LE,DE_SmallerSpeedRusher,54,Dayo,Odeyingbo,21,77,276,67,80,87,81,67,84,83,64,44,28,36,29,36,36,44,45,29,31,24,26,19,14,26,6,6,6,13,6,6,12,45,45,45,45,45,45,83,17,73,81,76,23,35,22,60,63,68,68,15,15,10,78,90,87,"$6,177,522 ","$1,850,000 ",Long Stride Default,36427,0,Right,Vanderbilt,799,10,21692,Dayo Odeyingbo,OdeyingboDayo_21692,launch-ratings,published,
1364,Colts,WR,WR_DeepThreat,80,Gary,Jennings,24,73,216,67,92,91,88,86,68,88,49,69,71,75,71,54,58,80,81,80,82,68,71,72,73,59,53,49,45,36,54,34,29,49,30,25,32,17,17,47,23,47,52,51,36,39,31,35,19,31,46,19,14,75,79,90,78,"$1,160,000 ",$0 ,Long Stride Default,35496,2,Right,West Virginia,9525,10,20470,Gary Jennings,JenningsGary_20470,launch-ratings,published,
1365,Colts,CB,CB_MantoMan,34,Isaiah,Rodgers,23,70,171,67,93,92,90,89,50,92,62,56,49,82,73,34,42,75,63,54,61,22,38,33,27,26,15,10,10,15,15,15,10,25,35,35,25,35,35,49,17,55,54,74,66,63,66,60,36,42,55,44,34,87,90,86,80,"$3,300,000 ","$150,000 ",Short Stride Loose,35802,1,Right,Massachusetts,1513,10,24432,Isaiah Rodgers,RodgersIsaiah_24432,launch-ratings,published,
1366,Jaguars,CB,CB_MantoMan,27,Chris,Claybrooks,24,69,179,67,94,92,92,90,50,88,60,67,69,83,77,34,40,76,73,65,68,36,53,47,50,26,6,6,6,15,6,6,10,35,35,35,35,35,35,46,17,50,48,72,67,63,66,58,32,35,46,14,13,84,93,83,88,"$3,300,000 ","$110,000 ",Short Stride Default,35628,1,Right,Memphis,1410,17,24431,Chris Claybrooks,ClaybrooksChris_24431,launch-ratings,published,
